1, -0.924356, -0.9111, -0.788527, 0.295147, -0.0256334, -0.115233, 0.181537, 0.0377407, 0.391511, -0.318581
1, -0.85819, -0.852448, -0.644648, -0.175361, -0.341828, -0.053671, 0.234946, 0.146028, -0.569513, -0.101889
1, -0.945569, -0.916418, -0.887286, 0.74838, 0.21292, -0.0850684, 0.172587, 0.00606695, 0.524533, -0.568792
1, -0.912882, -0.881681, -0.708752, 0.158995, -0.00222255, -0.121878, 0.220175, 0.109497, -0.893338, -0.779605
1, -0.794605, -0.804127, -0.31236, -0.468349, -0.62187, -0.041402, 0.244118, 0.151648, -0.877513, -0.243983
1, -0.947313, -0.914925, -0.904908, 0.659279, 0.393095, -0.0869407, 0.142031, 0.0333098, -0.0613156, -0.32442
1, -0.642278, -0.793847, -0.111709, -0.497443, -0.623648, -0.166517, 0.355657, 0.170087, -0.978327, 0.220423
1, -0.874411, -0.885431, -0.643938, -0.0478463, -0.309824, -0.102323, 0.231426, 0.0137891, -0.780844, -0.301121
1, -0.807769, -0.848278, -0.523773, -0.280373, -0.46718, -0.17939, 0.0748425, 0.0345256, -0.994611, -0.293081
1, -0.758703, -0.820469, -0.434595, -0.583589, -0.706327, -0.0633201, 0.0406896, 0.167587, -0.6418, -0.153055
1, -0.629736, -0.825664, -0.529095, -0.380839, -0.526448, -0.28641, 0.0543241, -0.034929, -0.891689, 0.098156
1, -0.760596, -0.841229, -0.434122, -0.406296, -0.583049, -0.0498017, 0.29872, 0.125085, -0.638889, 0.102838
1, -0.462925, -0.799635, -0.282082, -0.479714, -0.521114, -0.162929, 0.345646, -0.031002, -0.82822, 0.227253
1, -0.906802, -0.924038, -0.824542, 0.28401, -0.0330419, -0.160075, 0.129428, 0.0529974, 0.400667, -0.526346
1, -0.438763, -0.692057, 0.211709, -0.756109, -0.799674, -0.227844, 0.395574, -0.0695233, -0.915318, 0.374583
1, -0.446869, -0.730766, 0.294027, -0.801341, -0.839976, -0.0725224, 0.475851, -0.0121191, -0.998133, 0.0504056
1, -0.887776, -0.88402, -0.629982, 0.152858, -0.129649, -0.130494, 0.0924433, 0.133699, -0.849256, -0.559053
1, -0.621392, -0.805447, -0.116263, -0.647233, -0.737443, -0.0605947, 0.399169, 0.0291817, -0.779089, -0.0991741
1, -0.753049, -0.856065, -0.551922, -0.384248, -0.506001, -0.134362, 0.0320799, -0.00340509, -0.806267, -0.28233
1, -0.421886, -0.894316, -0.707333, -0.155586, -0.409394, -0.0192621, 0.487601, 0.107451, 0.657031, -0.771625
1, -0.725179, -0.78042, -0.217741, -0.627685, -0.737146, -0.0282106, 0.255191, 0.186448, -0.985111, -0.395165
1, -0.845202, -0.845259, -0.529332, -0.18468, -0.292636, -0.0941884, 0.247922, 0.145651, -0.645938, -0.106166
1, -0.886383, -0.896814, -0.835896, -0.0135243, -0.311602, -0.163128, 0.127348, 0.0962901, -0.25776, -0.152152
1, -0.625033, -0.797756, -0.256594, -0.689965, -0.778634, -0.0316827, 0.341281, 0.00161479, -0.744091, -0.355681
1, -0.814081, -0.875092, -0.334713, -0.354699, -0.513706, -0.137794, 0.203019, 0.0282271, -0.607369, -0.190248
1, -0.882679, -0.910496, -0.689651, 0.400159, 0.209661, -0.143852, 0.0978704, 0.0161772, -0.0318889, -0.218653
1, -0.901836, -0.87703, -0.703607, -0.0942153, -0.36435, -0.108759, 0.127103, 0.0471754, -0.693136, -0.780626
1, -0.66383, -0.867208, -0.492371, -0.355609, -0.439324, -0.0147834, 0.355433, -0.00557906, -0.8868, -0.123678
1, -0.888714, -0.919957, -0.877055, 0.243778, -0.0656394, -0.0681904, 0.229374, 0.0113673, -0.680542, 0.0115651
1, -0.462533, -0.827325, -0.321585, -0.323332, -0.426878, -0.0774547, 0.334159, 0.141565, -0.922289, 0.447392
1, -0.501172, -0.712745, 0.10071, -0.68701, -0.76115, -0.160128, 0.37785, 0.203184, -0.941267, 0.235204
1, -0.787263, -0.905752, -0.506209, -0.299466, -0.5223, -0.0783809, 0.211782, 0.101354, -0.91678, -0.191842
1, -0.77581, -0.836349, -0.293436, -0.391749, -0.51904, -0.0685402, 0.315953, 0.133439, -0.830784, -0.118738
1, -0.481158, -0.737592, 0.152336, -0.691783, -0.762335, -0.0707834, 0.509551, 0.14046, -0.918022, -0.363373
1, -0.874411, -0.86134, -0.610881, -0.0462553, -0.273967, -0.145252, 0.0743686, 0.1445, 0.819269, -0.518569
1, -0.907268, -0.885346, -0.79178, 0.138538, -0.164024, -0.126733, 0.224946, 0.0416489, -0.707333, -0.475456
1, -0.893597, -0.946705, -0.858604, 0.575634, 0.0454882, -0.0632649, 0.163336, 0.101788, -0.211127, -0.617807
1, -0.494987, -0.739653, 0.170609, -0.745653, -0.80323, 0.0784988, 0.427106, -0.00706968, -0.946044, 0.027892
1, -0.814452, -0.84679, -0.466824, -0.178088, -0.249963, -0.0555188, 0.266208, 0.132245, -0.813867, -0.0853195
1, -0.776993, -0.873175, -0.533116, -0.226958, -0.463921, -0.0217233, 0.296937, 0.151113, -0.607311, -0.142045
1, -0.662057, -0.904478, -0.489119, -0.4388, -0.576234, -0.106657, 0.3576, 0.111837, -0.969242, -0.0741801
1, -0.601394, -0.764215, -0.280899, -0.626321, -0.725589, -0.242104, 0.333943, -0.0620862, -0.934756, 0.187442
1, -0.573875, -0.820007, -0.379007, -0.306512, -0.518744, -0.184271, 0.385214, 0.00395312, -0.910467, 0.465597
1, -0.553563, -0.75177, 0.0425784, -0.561768, -0.635798, -0.118281, 0.367992, -0.00699502, -0.994573, 0.321965
1, -0.915869, -0.918479, -0.804554, 0.343789, -0.0262261, -0.110217, 0.137062, 0.0348507, -0.0363089, -0.409428
1, -0.871518, -0.905689, -0.725902, -0.0901239, -0.318418, -0.0999461, 0.219357, 0.0997048, -0.447844, -0.222841
1, -0.883806, -0.872968, -0.633826, 0.00193204, -0.214106, -0.130598, 0.10785, 0.12138, 0.862402, -0.0534873
1, -0.831612, -0.877545, -0.665346, -0.160132, -0.397244, -0.118034, 0.10168, 0.00880088, -0.729318, -0.221041
1, -0.91413, -0.908291, -0.724364, 0.269008, 0.199585, -0.113743, 0.140996, 0.126606, 0.538424, -0.117455
1, -0.736012, -0.855614, -0.523536, -0.399023, -0.525856, -0.0578392, 0.0619111, 0.0267682, -0.893378, -0.358979
1, -0.581858, -0.847453, -0.637374, -0.21832, -0.426285, -0.198979, 0.285295, 0.154057, -0.485578, 0.13836
1, -0.454652, -0.862439, -0.508338, -0.354699, -0.523189, -0.301471, 0.341278, -0.0101629, -0.9588, 0.21768
1, -0.794931, -0.882363, -0.733057, -0.146267, -0.37087, -0.155051, 0.0608187, 0.136921, -0.694644, -0.380991
1, -0.822343, -0.863797, -0.621053, -0.125355, -0.368499, -0.208472, 0.137092, 0.0940975, -0.429844, -0.32966
1, -0.717813, -0.84325, -0.139799, -0.538357, -0.634613, -0.0385072, 0.309393, 0.115885, -0.918744, -0.239811
1, -0.874238, -0.900038, -0.646481, 0.08035, -0.0887539, -0.137821, 0.132363, 0.131436, 0.449891, -0.710867
1, -0.808842, -0.903921, -0.628208, -0.136493, -0.366721, -0.0790984, 0.236458, 0.034959, -0.486156, -0.42911
1, -0.906889, -1, -0.847014, 0.777247, 0.691214, -0.114658, 0.182421, 0.0675152, -0.226289, -0.268698
1, -0.882332, -0.930582, -0.777173, 0.48926, 0.345385, -0.0671362, 0.21341, 0.0307594, -0.399689, -0.484402
1, -0.859316, -0.855165, -0.454406, -0.330151, -0.451474, -0.108061, 0.185517, 0.0153212, -0.475849, -0.241911
1, -0.312108, -0.740664, -0.260319, -0.664735, -0.762039, 0.0779065, 0.619755, -0.0253646, -0.942622, -0.240507
1, -0.862904, -0.850124, -0.512478, -0.304694, -0.510446, -0.138545, 0.180126, 0.109584, -0.0874444, -0.38774
1, -0.945947, -0.915726, -0.832821, 0.734288, 0.246407, -0.141679, 0.170374, 0.00683844, 0.200616, -0.269503
1, -0.873449, -0.899651, -0.695387, 0.0192067, -0.301526, -0.160336, 0.2029, 0.108326, 0.0617111, -0.399632
1, -0.915613, -0.876194, -0.697635, 0.132856, -0.128167, -0.0768487, 0.228235, 0.0950318, -0.942318, -0.806926
1, -0.673593, -0.816211, -0.442697, -0.622684, -0.727663, -0.20884, 0.046544, 0.127495, -0.551244, -0.624812
1, -0.685, -0.870737, -0.436428, -0.554268, -0.674026, 0.0255454, 0.303025, 0.123314, -0.965022, 0.010068
1, -0.599911, -0.808776, -0.142283, -0.735652, -0.807972, 0.0477904, 0.33572, 0.00331021, -0.934976, -0.0599047
1, -0.533497, -0.748386, 0.0555293, -0.644732, -0.736257, -0.0447088, 0.398786, 0.134343, -0.907667, 0.190007
1, -0.827687, -0.86584, -0.622058, -0.103762, -0.366128, -0.0231694, 0.209909, 0.147087, -0.102864, -0.601593
1, -0.870957, -0.85121, -0.79314, 0.597909, 0.249667, -0.0812181, 0.252318, -0.00961177, 0.651289, 0.275344
1, -0.923338, -0.911995, -0.721881, 0.274008, -0.0188176, -0.115949, 0.184289, 0.0986274, -0.588611, -0.236234
1, -0.911548, -0.861363, -0.621053, 0.0353449, -0.236628, -0.141934, 0.104526, -0.00763223, -0.619364, -0.540116
1, -0.81886, -0.833868, -0.375458, -0.369019, -0.540376, -0.122576, 0.1232, 0.129041, -0.742047, -0.342721
1, -0.775071, -0.746771, -0.49586, -0.229458, -0.441102, -0.153241, 0.263189, 0.21372, -0.786044, 0.242581
1, -0.873054, -0.89385, -0.744234, 0.104216, -0.129945, -0.137139, 0.118734, 0.12612, 0.481089, -0.68576
1, -0.894477, -0.918989, -0.778415, 0.244005, -0.134687, -0.10223, 0.101901, 0.120522, -0.965589, -0.0658244
1, -0.873137, -0.916881, -0.746422, 0.104216, -0.11009, -0.093026, 0.237969, 0.0878141, -0.0763778, -0.408405
1, -0.809498, -0.896333, -0.74861, 0.153086, -0.0259298, -0.175705, 0.0736066, 0.104031, -0.972127, -0.188844
1, -0.645915, -0.823607, -0.226316, -0.557677, -0.679656, -0.308908, 0.0746401, 0.153382, -0.930644, -0.0754789
1, -0.73212, -0.858587, -0.378829, -0.496761, -0.652097, -0.0755744, 0.32846, 0.0126018, -0.845444, -0.183499
1, -0.889136, -1, -0.868953, 0.766792, 0.190695, -0.103182, 0.110559, 0.0675152, 0.785442, -0.152096
1, -0.915333, -0.918572, -0.81573, 0.341743, -0.0656394, -0.0694106, 0.199531, 0.0950084, -0.648313, -0.359626
1, -0.853702, -0.898511, -0.682732, 0.316513, 0.305675, -0.0588213, 0.234753, 0.122887, -0.695633, -0.452258
1, -0.823766, -0.862029, -0.518746, -0.166951, -0.185953, -0.0827838, 0.261008, 0.0235121, -0.806467, -0.2084
1, -0.433087, -0.790666, -0.0589001, -0.685191, -0.772707, -0.0560575, 0.498452, 0.129814, -0.928604, 0.0324238
1, -0.946455, -0.921147, -0.84861, 0.788612, 0.551341, -0.0897389, 0.19022, 0.119765, 0.307667, -0.332342
1, -0.705575, -0.831888, -0.405736, -0.196272, -0.392206, -0.216679, 0.261988, -0.0401625, -0.864733, 0.247635
1, -0.77977, -0.839401, -0.426138, -0.50608, -0.63965, -0.124389, 0.220074, 0.0147374, -0.9828, -0.0610012
1, -0.628223, -0.737865, 0.130396, -0.704057, -0.784561, -0.276172, 0.316545, -0.0566511, -0.983184, -0.00841955
1, -0.6391, -0.795436, -0.0697812, -0.584726, -0.678471, -0.0273256, 0.327246, 0.162711, -0.957356, 0.146598
1, -0.889235, -0.923726, -0.842992, 0.240823, -0.145059, -0.121408, 0.22215, 0.121872, -0.795222, -0.0476323
1, -0.663325, -0.884251, -0.444412, -0.317877, -0.50363, -0.32737, 0.353313, 0.13062, -0.883667, 0.16636
1, -0.861647, -0.923724, -0.714488, 0.151722, -0.0688991, -0.137294, 0.111798, 0.00663002, -0.3368, -0.0924815
1, -0.470533, -0.688359, 0.273152, -0.846573, -0.880575, -0.317143, 0.457521, 0.237307, -0.933124, 0.034014
1, -0.834287, -0.811129, -0.539681, -0.483805, -0.62513, -0.159498, 0.17406, 0.00781836, -0.489978, -0.36744
1, -0.904247, -0.901568, -0.726375, 0.171724, -0.129945, -0.0861813, 0.216788, 0.108394, -0.189844, -0.467481
1, -0.664565, -0.759193, -0.0905973, -0.600636, -0.671062, -0.0617432, 0.355969, -0.0831882, -0.975429, 0.0656318
1, -0.900381, -0.943848, -0.820816, 0.576315, 0.0712698, -0.110626, 0.133021, 0.0983791, 0.966664, -0.238104
1, -0.881638, -0.921436, -0.71165, 0.248551, -0.0573418, -0.0993189, 0.223067, 0.0278777, -0.769378, -0.127567
1, -0.878164, -0.863755, -0.601005, 0.0873963, -0.0860868, -0.0803655, 0.233315, -0.00659476, -0.980773, 0.0341799
1, -0.804542, -0.880455, -0.682259, -0.0633026, -0.356053, -0.224461, 0.266398, 0.0410408, -0.717444, -0.562051
1, -0.881125, -0.899693, -0.649497, 0.126719, -0.0606016, -0.15129, 0.111595, 0.11098, -0.861173, -0.474125
1, -0.526926, -0.859613, -0.527439, -0.203319, -0.270707, -0.221657, -0.0552057, -0.0257924, -0.776, 0.16093
1, -0.584551, -0.888166, -0.31715, -0.33197, -0.52467, -0.219886, 0.369314, 0.0364937, -0.985689, 0.153125
1, -0.901974, -0.943507, -0.860319, 0.616547, 0.111572, -0.109355, 0.130059, 0.0378438, -0.797209, -0.361318
1, -0.882784, -0.843537, -0.656357, 0.219229, 0.107127, -0.116606, 0.110976, 0.00864741, 0.0619111, -0.656209
1, -0.540862, -0.766165, 0.0231224, -0.671326, -0.734776, -0.0739973, 0.249629, -0.0612411, -0.907956, -0.081605
1, -0.799523, -0.868436, -0.499172, -0.130128, -0.380649, -0.10486, 0.274459, 0.00731389, -0.961933, -0.258356
1, -0.77056, -0.874387, -0.671437, -0.320377, -0.495925, -0.187098, 0.0855792, 0.142567, -0.711553, -0.112118
1, -0.917502, -0.882338, -0.783442, 0.425844, 0.130538, -0.110539, 0.203394, 0.14817, -0.00577778, -0.0914982
1, -0.894819, -0.865655, -0.643938, -0.0737584, -0.335309, -0.0981332, 0.197619, 0.142654, -0.764111, -0.250332
1, -0.657436, -0.785264, -0.440863, -0.498807, -0.644984, 0.0580152, 0.0959104, 0.135786, -0.886733, -0.0431085
1, -0.515052, -0.740056, 0.155293, -0.749517, -0.812713, -0.0290843, 0.422848, 0.152407, -0.916191, 0.0483784
1, -0.555912, -0.852695, -0.215967, -0.442437, -0.575344, -0.0239501, 0.49387, 0.131971, -0.957956, -0.142554
1, -0.901492, -0.88044, -0.679716, 0.0619389, -0.235739, -0.0710428, 0.215759, 0.118345, -0.00222222, -0.164809
1, -0.821287, -0.887269, -0.495683, -0.175361, -0.37976, -0.0375931, 0.272594, 0.0316626, -0.280511, -0.434981
1, -0.613641, -0.784152, -0.325192, -0.407433, -0.533857, -0.14118, 0.319761, -0.0681612, -0.911676, 0.265216
1, -0.885525, -0.900912, -0.835127, 0.271054, -0.117203, -0.0781589, 0.197008, 0.0256856, 0.823344, -0.221142
1, -0.770468, -0.892858, -0.524187, -0.270826, -0.418284, -0.0521199, 0.231132, 0.108989, -0.962138, -0.0804599
1, -0.41108, -0.679673, 0.326079, -0.849528, -0.87613, 0.0381549, 0.481216, -0.0754479, -0.86224, 0.067129
1, -0.76407, -0.863477, -0.491543, -0.408115, -0.576826, -0.0265509, 0.305433, 0.0434014, -0.82908, -0.380331
1, -0.651949, -0.859576, -0.43217, -0.402432, -0.571492, -0.0217036, 0.300695, 0.138114, -0.934978, -0.0579139
1, -0.872917, -0.851217, -0.599172, -0.193772, -0.448807, -0.087167, 0.203072, 0.0281141, 0.814151, -0.0783397
1, -0.834843, -0.941824, -0.768717, 0.355154, 0.136168, -0.0493062, 0.237682, 0.0294357, -0.771589, -0.238496
1, -0.679399, -0.844449, -0.375222, -0.581998, -0.704549, -0.0918275, 0.319884, 0.141356, -0.7274, -0.00529175
1, -0.86631, -0.873022, -0.579598, -0.250142, -0.469551, -0.172589, 0.110188, 0.00214986, -0.381444, -0.220037
1, -0.747762, -0.877473, -0.724897, -0.120582, -0.390725, -0.20652, 0.242565, 0.0192088, -0.961398, -0.0866467
1, -0.7882, -0.889942, -0.460615, -0.106035, -0.317529, -0.0420107, 0.275256, 0.0947907, -0.795727, -0.0926878
1, -0.885568, -0.999964, -0.887286, 0.71474, 0.147429, -0.0644851, 0.216669, 0.0675152, 0.368047, -0.407429
1, -0.906178, -0.904976, -0.74861, 0.201955, -0.115128, -0.106475, 0.12433, 0.0116323, -0.592133, -0.265081
1, -0.828707, -0.846357, -0.459018, -0.364928, -0.478738, -0.0635363, 0.238614, 0.146355, -0.3934, -0.451599
1, -0.885602, -0.83616, -0.48835, -0.206501, -0.406431, -0.0592452, 0.232932, 0.15338, -0.3862, -0.686612
1, -0.824058, -0.887339, -0.559491, -0.191726, -0.399615, -0.11022, 0.129185, 0.109336, -0.883473, -0.131366
1, -0.845291, -0.91431, -0.787936, 0.0753495, -0.146837, -0.0599301, 0.249243, 0.111925, -0.992178, -0.15634
1, -0.501348, -0.683128, 0.283146, -0.821798, -0.865165, -0.0440831, 0.425451, 0.197863, -0.892996, -0.11877
1, -0.634058, -0.7751, -0.541396, -0.305603, -0.503334, 0.0894689, -0.027873, 0.0312556, -0.771022, 0.0526877
1, -0.635491, -0.814624, -0.298167, -0.586317, -0.699807, 0.0137174, 0.30856, 0.00962525, -0.977629, -0.0968313
1, -0.608582, -0.863695, -0.501952, -0.341289, -0.466884, -0.369453, 0.401175, 0.021769, -0.996956, 0.00177309
1, -0.834827, -0.831034, -0.455648, -0.264235, -0.424507, -0.0996914, 0.243277, 0.136067, 0.111631, -0.848268
1, -0.478889, -0.886403, -0.474867, -0.228321, -0.454438, -0.365109, 0.294304, 0.106818, -0.927978, 0.223729
1, -0.898859, -0.900697, -0.771674, -0.0564837, -0.366425, -0.0807595, 0.184838, 0.0210613, 0.0633133, -0.120425
1, -0.946818, -0.914847, -0.835896, 0.700648, 0.333235, -0.140828, 0.182411, 0.122004, 0.648631, -0.294347
1, -0.541243, -0.750907, -0.279184, -0.462212, -0.551045, -0.0102168, 0.471514, 0.151875, -0.606427, -0.311488
1, -0.753154, -0.799895, -0.35618, -0.522673, -0.584531, -0.151016, 0.119289, -0.028292, 0.0256422, -0.943
1, -0.864638, -0.889351, -0.676818, -0.0762587, -0.196325, -0.0573477, 0.235941, 0.0245294, -0.344331, -0.458457
1, -0.598819, -0.820675, -0.362389, -0.447437, -0.557564, -0.0292745, 0.403033, 0.0105907, -0.239173, -0.127316
1, -0.801779, -0.811864, -0.383737, -0.526764, -0.645281, -0.0917199, 0.193809, 0.124028, 0.0317778, -0.625091
1, -0.926924, -0.909129, -0.760438, 0.342198, -0.0730479, -0.115205, 0.180376, 0.088065, 0.549847, -0.0986926
1, -0.594173, -0.860432, -0.406742, -0.448574, -0.558157, 0.0189216, 0.413622, 0.0181671, -0.830778, -0.10212
1, -0.74786, -0.911977, -0.630988, -0.157632, -0.351904, -0.0294557, 0.0960735, 0.0828927, -0.896964, -0.226175
1, -0.823304, -0.766807, -0.504494, -0.353336, -0.545118, -0.140232, 0.0536375, -0.0638309, -0.341244, -0.888598
1, -0.763151, -0.861862, -0.416085, -0.239459, -0.345977, -0.041211, 0.274715, 0.00283166, -0.5408, -0.437939
1, -0.418343, -0.779844, -0.151035, -0.534493, -0.609424, -0.194981, 0.0464125, -0.00321066, -0.901387, 0.206476
1, -0.817269, -0.924645, -0.672265, 0.0812592, -0.248185, -0.171408, 0.245238, 0.103304, -0.386578, -0.268277
1, -0.891112, -0.911498, -0.626138, 0.238777, -0.023559, -0.125569, 0.0972754, 0.0315464, -0.852307, -0.407401
1, -0.799298, -0.850304, -0.619752, -0.27219, -0.464513, -0.168046, 0.0879704, 0.0134687, -0.9596, -0.0124578
1, -0.464404, -0.737938, -0.0505027, -0.642687, -0.664839, -0.224503, 0.383548, -0.000905, -0.847156, 0.100952
1, -0.830471, -0.898385, -0.579007, -0.150813, -0.378575, -0.140808, 0.0759441, 0.104967, -0.639789, -0.32531
1, -0.722767, -0.860413, -0.350976, -0.445619, -0.60646, -0.0303962, 0.233321, 0.00943601, -0.936616, -0.188783
1, -0.63941, -0.811708, -0.309107, -0.413342, -0.599052, -0.00475804, 0.367038, 0.110018, -0.922822, -0.0206798
1, -0.607866, -0.800906, -0.296629, -0.551995, -0.668692, -0.262033, 0.348674, 0.180605, -0.991067, 0.0185491
1, -0.536664, -0.631116, -0.055411, -0.739743, -0.792266, -0.21032, 0.473446, -0.0638625, -0.316378, 0.130878
1, -0.887576, -0.89936, -0.82602, 0.238777, -0.079271, -0.13994, 0.121583, 0.0262611, -0.254282, -0.338185
1, -0.719213, -0.798005, -0.339267, -0.469712, -0.611202, -0.0926736, 0.290144, 0.168736, -0.812444, 0.0873403
1, -0.890025, -0.876547, -0.614134, 0.0994431, -0.0686028, -0.110515, 0.0909909, 0.0440536, 0.195889, -0.441973
1, -0.797703, -0.881198, -0.459018, 0.0623935, -0.107423, -0.0652546, 0.297163, 0.0999967, -0.8266, -0.259796
1, -0.897915, -0.927079, -0.789829, 0.554495, 0.338569, -0.0778968, 0.234702, 0.0076623, 0.67544, -0.329016
1, -0.865517, -0.853515, -0.60414, -0.110581, -0.271003, -0.0875085, 0.195572, 0.0988182, -0.851122, -0.318087
1, -0.907912, -0.904097, -0.69586, 0.156495, -0.0511187, -0.115495, 0.198614, 0.013504, 0.194184, -0.187274
1, -0.91098, -0.90036, -0.70408, 0.236277, -0.0629723, -0.0823606, 0.204469, 0.025094, -0.300078, -0.342385
1, -0.32995, -0.8215, -0.568125, -0.187408, -0.252926, -0.212008, -0.292487, 0.193401, -0.0686667, -0.488975
1, -0.877084, -0.879336, -0.573329, -0.130356, -0.411468, -0.0938071, 0.20847, 0.111695, -0.400089, -0.336506
1, -0.921695, -0.943043, -0.797102, 0.859529, 0.638465, -0.106835, 0.179682, 0.0947181, -0.560222, -0.125855
1, -0.501321, -0.872727, -0.447487, -0.342653, -0.537117, -0.0188872, 0.417513, 0.0904355, -0.966, -0.0111225
1, -0.947938, -0.923194, -0.816499, 0.765655, 0.684101, -0.0918662, 0.193455, 0.0390026, -0.110333, -0.414308
1, -0.94641, -0.91449, -0.872501, 0.712695, 0.227737, -0.0852159, 0.149862, 0.127889, 0.958924, -0.605162
1, -0.701176, -0.798714, -0.0346541, -0.58518, -0.708698, -0.037519, 0.368904, 0.145246, -0.8312, -0.311625
1, -0.847573, -0.867049, -0.697635, -0.204, -0.399911, -0.141928, 0.109237, 0.10976, 0.00131111, -0.428644
1, -0.778926, -0.796014, -0.248433, -0.590408, -0.701882, -0.0555304, 0.0776382, 0.113751, -0.814133, -0.320867
1, -0.506724, -0.843173, -0.164755, -0.411751, -0.407023, -0.197319, 0.380235, -0.03319, -0.983396, 0.282918
1, -0.831392, -0.89538, -0.556357, -0.109444, -0.298563, -0.0342161, 0.224628, 0.101993, -0.683711, -0.206535
1, -0.844481, -0.815933, -0.526079, -0.343334, -0.499778, -0.071333, 0.211895, -0.00865778, -0.131491, -0.425164
1, -0.87517, -0.849132, -0.511413, -0.303785, -0.51252, -0.0666629, 0.115885, 0.00836224, -0.306069, -0.726113
1, -0.882634, -1, -0.779066, 0.632231, 0.0970514, -0.108216, 0.118547, 0.0675152, -1, -0.508466
